idiom,label,count
var_2C = dword ptr -2Ch  | * | var_10 = dword ptr -10h ,data,4
"call __ZNKSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE13get_allocatorEv   | * | lea eax, [ebp+var_D] ",gcc,1
"sub esp, 4  | * | mov edx, [ebp+arg_0] ",gcc,1
"lea eax, [ebp+var_D]  | * | mov [esp+4], edx  ",gcc,1
"mov edx, [ebp+arg_0]  | * | mov [esp], ebx  ",gcc,1
"mov [esp+4], edx   | * | mov ecx, eax ",gcc,1
"mov [esp], ebx   | * | call __ZN9__gnu_cxx13new_allocatorIiE9constructEPiRKi  ",gcc,1
"call __ZN9__gnu_cxx13new_allocatorIiE9constructEPiRKi   | * | lea eax, [ebp+var_D] ",gcc,1
"sub esp, 8  | * | mov ecx, eax ",gcc,1
"lea eax, [ebp+var_D]  | * | call __ZNSaIiED1Ev  ",gcc,1
"call __ZNSaIiED1Ev   | * | mov ebx, [ebp+var_4] ",gcc,1
"mov eax, [ebp+var_C]  | * | leave ",gcc,1
"mov ebx, [ebp+var_4]  | * | retn 4 ",gcc,2
leave  | * | __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE14_M_create_nodeERKi endp ,gcc,1
__ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE14_M_create_nodeERKi endp  | * | public __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE14_M_lower_boundEPSt13_Rb_tree_nodeIiES8_RKi ,gcc,1
align 4  | * | __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE14_M_lower_boundEPSt13_Rb_tree_nodeIiES8_RKi proc near ,gcc,1
var_1C = dword ptr -1Ch  | * | arg_0 = dword ptr 8 ,data,4
var_C = dword ptr -0Ch  | * | arg_4 = dword ptr 0Ch ,data,1
"sub esp, 38h  | * | jmp short loc_411842 ",gcc,1
"mov [ebp+var_1C], ecx  | * | loc_4117F3:  ",gcc,1
"jmp short loc_411842  | * | mov eax, [ebp+arg_0] ",gcc,2
"loc_4117F3:   | * | mov [esp], eax ",gcc,1
"mov eax, [ebp+arg_0]  | * | call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE6_S_keyEPKSt13_Rb_tree_nodeIiE  ",gcc,1
"mov [esp], eax  | * | mov edx, eax ",gcc,2
"call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE6_S_keyEPKSt13_Rb_tree_nodeIiE   | * | mov eax, [ebp+var_1C] ",gcc,1
"mov edx, eax  | * | mov ecx, [ebp+arg_8] ",gcc,1
"mov eax, [ebp+var_1C]  | * | mov [esp+4], ecx ",gcc,1
"mov ecx, [ebp+arg_8]  | * | mov [esp], edx ",gcc,1
"mov [esp+4], ecx  | * | mov ecx, eax ",gcc,2
"mov [esp], edx  | * | call __ZNKSt4lessIiEclERKiS2_  ",gcc,3
"call __ZNKSt4lessIiEclERKiS2_   | * | xor eax, 1 ",gcc,1
"sub esp, 8  | * | test al, al ",gcc,1
"xor eax, 1  | * | jz short loc_411834 ",gcc,1
"test al, al  | * | mov eax, [ebp+arg_0] ",gcc,1
"jz short loc_411834  | * | mov [ebp+arg_4], eax ",gcc,1
"mov eax, [ebp+arg_0]  | * | mov eax, [ebp+arg_0] ",gcc,1
"mov [ebp+arg_4], eax  | * | mov [esp], eax ",gcc,1
"mov eax, [ebp+arg_0]  | * | call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE7_S_leftEPSt18_Rb_tree_node_base  ",gcc,2
"mov [esp], eax  | * | mov [ebp+arg_0], eax ",gcc,2
call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE7_S_leftEPSt18_Rb_tree_node_base   | * | jmp short loc_411842 ,gcc,1
"mov [ebp+arg_0], eax  | * | loc_411834:  ",gcc,1
"loc_411834:   | * | mov [esp], eax ",gcc,1
"mov eax, [ebp+arg_0]  | * | call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE8_S_rightEPSt18_Rb_tree_node_base  ",gcc,2
call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE8_S_rightEPSt18_Rb_tree_node_base   | * | loc_411842:  ,gcc,1
"mov [ebp+arg_0], eax  | * | cmp [ebp+arg_0], 0 ",gcc,2
loc_411842:   | * | setnz al ,gcc,1
"cmp [ebp+arg_0], 0  | * | test al, al ",gcc,2
setnz al  | * | jnz short loc_4117F3 ,gcc,1
"test al, al  | * | lea eax, [ebp+var_C] ",gcc,1
"jnz short loc_4117F3  | * | mov edx, [ebp+arg_4] ",gcc,1
"lea eax, [ebp+var_C]  | * | mov [esp], edx ",gcc,1
"mov edx, [ebp+arg_4]  | * | mov ecx, eax ",gcc,1
"call __ZNSt17_Rb_tree_iteratorIiEC1EPSt13_Rb_tree_nodeIiE   | * | mov eax, [ebp+var_C] ",gcc,2
"mov eax, [ebp+var_C]  | * | retn 0Ch ",gcc,1
leave  | * | __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE14_M_lower_boundEPSt13_Rb_tree_nodeIiES8_RKi endp ,gcc,1
__ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE14_M_lower_boundEPSt13_Rb_tree_nodeIiES8_RKi endp  | * | public __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE15_M_destroy_nodeEPSt13_Rb_tree_nodeIiE ,gcc,1
align 4  | * | __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE15_M_destroy_nodeEPSt13_Rb_tree_nodeIiE proc near ,gcc,1
var_1C = dword ptr -1Ch  | * | var_4 = dword ptr -4 ,data,1
var_9 = byte ptr -9  | * | arg_0 = dword ptr 8 ,data,1
"sub esp, 34h  | * | mov eax, [ebp+arg_0] ",gcc,1
"mov [ebp+var_1C], ecx  | * | add eax, 10h ",gcc,1
"mov eax, [ebp+arg_0]  | * | mov [esp], eax ",gcc,1
"call __ZSt11__addressofIiEPT_RS0_   | * | lea eax, [ebp+var_9] ",gcc,1
"lea eax, [ebp+var_9]  | * | mov [esp], edx ",gcc,1
"call __ZNKSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE13get_allocatorEv   | * | lea eax, [ebp+var_9] ",gcc,1
"sub esp, 4  | * | mov [esp], ebx ",gcc,1
"lea eax, [ebp+var_9]  | * | mov ecx, eax ",gcc,1
"mov [esp], ebx  | * | call __ZN9__gnu_cxx13new_allocatorIiE7destroyEPi  ",gcc,1
"call __ZN9__gnu_cxx13new_allocatorIiE7destroyEPi   | * | lea eax, [ebp+var_9] ",gcc,1
"sub esp, 4  | * | mov ecx, eax ",gcc,2
"lea eax, [ebp+var_9]  | * | call __ZNSaIiED1Ev  ",gcc,1
"mov ecx, eax  | * | mov eax, [ebp+var_1C] ",gcc,1
"call __ZNSaIiED1Ev   | * | mov edx, [ebp+arg_0] ",gcc,1
"mov eax, [ebp+var_1C]  | * | mov [esp], edx  ",gcc,2
"mov [esp], edx   | * | call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE11_M_put_nodeEPSt13_Rb_tree_nodeIiE  ",gcc,1
"call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE11_M_put_nodeEPSt13_Rb_tree_nodeIiE   | * | mov ebx, [ebp+var_4] ",gcc,1
leave  | * | __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE15_M_destroy_nodeEPSt13_Rb_tree_nodeIiE endp ,gcc,1
__ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE15_M_destroy_nodeEPSt13_Rb_tree_nodeIiE endp  | * | public __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE16_M_insert_uniqueERKi ,gcc,1
align 4  | * | __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE16_M_insert_uniqueERKi proc near ,gcc,1
var_B0 = dword ptr -0B0h  | * | var_A8 = dword ptr -0A8h ,data,1
var_A8 = dword ptr -0A8h  | * | fctx = SjLj_Function_Context ptr -0A0h ,data,1
var_A4 = dword ptr -0A4h  | * | var_6C = dword ptr -6Ch ,data,1
fctx = SjLj_Function_Context ptr -0A0h  | * | var_5C = dword ptr -5Ch ,data,1
var_6C = dword ptr -6Ch  | * | var_55 = byte ptr -55h ,data,1
var_55 = byte ptr -55h  | * | var_50 = dword ptr -50h ,data,1
var_54 = dword ptr -54h  | * | var_4C = dword ptr -4Ch ,data,1
var_50 = dword ptr -50h  | * | var_45 = byte ptr -45h ,data,1
var_45 = byte ptr -45h  | * | var_3D = byte ptr -3Dh ,data,1
var_3D = byte ptr -3Dh  | * | var_38 = dword ptr -38h ,data,1
var_3C = dword ptr -3Ch  | * | var_31 = byte ptr -31h ,data,1
var_31 = byte ptr -31h  | * | var_2C = dword ptr -2Ch ,data,1
var_2C = dword ptr -2Ch  | * | var_22 = byte ptr -22h ,data,1
var_28 = dword ptr -28h  | * | var_21 = byte ptr -21h ,data,1
var_22 = byte ptr -22h  | * | var_20 = dword ptr -20h ,data,1
var_21 = byte ptr -21h  | * | var_1C = dword ptr -1Ch ,data,1
"push esi  | * | sub esp, 0BCh ",gcc,1
"push ebx  | * | mov [ebp+var_6C], ecx ",gcc,1
"sub esp, 0BCh  | * | mov [ebp+fctx.personality], offset ___gxx_personality_sj0 ",gcc,1
"mov [ebp+var_6C], ecx  | * | mov [ebp+fctx.lsda], offset word_412242 ",gcc,1
"mov [ebp+fctx.lsda], offset word_412242  | * | lea edx, [ebp+var_18] ",gcc,1
"lea edx, [ebp+var_18]  | * | mov edx, offset loc_411B2F ",gcc,1
"mov edx, offset loc_411B2F  | * | mov [eax+8], esp ",gcc,1
"mov [esp], eax   | * | mov eax, [ebp+var_6C] ",gcc,2
"call __Unwind_SjLj_Register  | * | mov ecx, eax ",gcc,3
"mov eax, [ebp+var_6C]  | * | call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE8_M_beginEv  ",gcc,1
"mov ecx, eax  | * | mov [ebp+var_1C], eax ",gcc,2
"call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE8_M_beginEv   | * | mov eax, [ebp+var_6C] ",gcc,1
"mov [ebp+var_1C], eax  | * | mov ecx, eax ",gcc,1
"mov eax, [ebp+var_6C]  | * | call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE6_M_endEv  ",gcc,1
"mov ecx, eax  | * | mov [ebp+var_20], eax ",gcc,1
"call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE6_M_endEv   | * | mov [ebp+var_21], 1 ",gcc,1
"mov [ebp+var_20], eax  | * | jmp short loc_4119A2 ",gcc,1
"mov [ebp+var_21], 1  | * | loc_411930:  ",gcc,1
"jmp short loc_4119A2  | * | mov eax, [ebp+var_1C] ",gcc,1
"loc_411930:   | * | mov [ebp+var_20], eax ",gcc,1
"mov eax, [ebp+var_1C]  | * | mov eax, [ebp+var_1C] ",gcc,1
"mov [ebp+var_20], eax  | * | mov [esp], eax ",gcc,1
"mov eax, [ebp+var_1C]  | * | mov [ebp+fctx.call_site], 1 ",gcc,1
"mov [esp], eax  | * | call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE6_S_keyEPKSt13_Rb_tree_nodeIiE  ",gcc,1
"mov [ebp+fctx.call_site], 1  | * | mov [ebp+var_A4], eax ",gcc,1
"call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE6_S_keyEPKSt13_Rb_tree_nodeIiE   | * | lea eax, [ebp+var_55] ",gcc,1
"mov [ebp+var_A4], eax  | * | mov edx, [ebp+arg_0] ",gcc,1
"lea eax, [ebp+var_55]  | * | mov [esp], edx ",gcc,1
"call __ZNKSt9_IdentityIiEclERKi   | * | mov edx, [ebp+var_6C] ",gcc,1
"sub esp, 4  | * | mov ecx, [ebp+var_A4] ",gcc,1
"mov edx, [ebp+var_6C]  | * | mov [esp+4], ecx ",gcc,1
"mov ecx, [ebp+var_A4]  | * | mov [esp], eax ",gcc,1
"mov [esp+4], ecx  | * | mov ecx, edx ",gcc,1
"call __ZNKSt4lessIiEclERKiS2_   | * | mov [ebp+var_21], al ",gcc,1
"sub esp, 8  | * | cmp [ebp+var_21], 0 ",gcc,1
"mov [ebp+var_21], al  | * | jz short loc_411994 ",gcc,1
"cmp [ebp+var_21], 0  | * | mov eax, [ebp+var_1C] ",gcc,1
"jz short loc_411994  | * | mov [esp], eax ",gcc,1
"mov eax, [ebp+var_1C]  | * | call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE7_S_leftEPSt18_Rb_tree_node_base  ",gcc,1
"mov [esp], eax  | * | jmp short loc_41199F ",gcc,1
call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE7_S_leftEPSt18_Rb_tree_node_base   | * | loc_411994:  ,gcc,1
"jmp short loc_41199F  | * | mov eax, [ebp+var_1C] ",gcc,1
"loc_411994:   | * | mov [esp], eax ",gcc,1
"mov eax, [ebp+var_1C]  | * | call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE8_S_rightEPSt18_Rb_tree_node_base  ",gcc,1
"mov [esp], eax  | * | loc_41199F:  ",gcc,1
"call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE8_S_rightEPSt18_Rb_tree_node_base   | * | mov [ebp+var_1C], eax ",gcc,1
loc_41199F:   | * | loc_4119A2:  ,gcc,1
"mov [ebp+var_1C], eax  | * | cmp [ebp+var_1C], 0 ",gcc,1
loc_4119A2:   | * | setnz al ,gcc,1
"cmp [ebp+var_1C], 0  | * | test al, al ",gcc,1
setnz al  | * | jnz short loc_411930 ,gcc,1
"test al, al  | * | lea eax, [ebp+var_5C] ",gcc,1
"jnz short loc_411930  | * | mov edx, [ebp+var_20] ",gcc,1
"lea eax, [ebp+var_5C]  | * | mov [esp], edx ",gcc,2
"mov edx, [ebp+var_20]  | * | mov ecx, eax ",gcc,1
"call __ZNSt17_Rb_tree_iteratorIiEC1EPSt13_Rb_tree_nodeIiE   | * | cmp [ebp+var_21], 0 ",gcc,1
"sub esp, 4  | * | jz loc_411A4F ",gcc,1
"cmp [ebp+var_21], 0  | * | mov eax, [ebp+var_6C] ",gcc,1
"jz loc_411A4F  | * | mov ecx, eax ",gcc,1
"mov eax, [ebp+var_6C]  | * | call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE5beginEv  ",gcc,1
"mov ecx, eax  | * | mov [ebp+var_54], eax ",gcc,1
"call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE5beginEv   | * | lea eax, [ebp+var_5C] ",gcc,1
"mov [ebp+var_54], eax  | * | lea edx, [ebp+var_54] ",gcc,1
"lea edx, [ebp+var_54]  | * | mov ecx, eax ",gcc,1
"mov [esp], edx  | * | call __ZNKSt17_Rb_tree_iteratorIiEeqERKS0_  ",gcc,2
"call __ZNKSt17_Rb_tree_iteratorIiEeqERKS0_   | * | test al, al ",gcc,2
"sub esp, 4  | * | jz short loc_411A45 ",gcc,1
"test al, al  | * | mov [ebp+var_45], 1 ",gcc,1
"jz short loc_411A45  | * | mov eax, [ebp+var_6C] ",gcc,1
"mov [ebp+var_45], 1  | * | mov edx, [ebp+arg_0] ",gcc,1
"mov eax, [ebp+var_6C]  | * | mov [esp+8], edx ",gcc,2
"mov edx, [ebp+arg_0]  | * | mov edx, [ebp+var_20] ",gcc,2
"mov edx, [ebp+var_20]  | * | mov edx, [ebp+var_1C] ",gcc,2
"mov edx, [ebp+var_1C]  | * | mov [ebp+fctx.call_site], 2 ",gcc,1
"mov [ebp+fctx.call_site], 2  | * | call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE10_M_insert_EPKSt18_Rb_tree_node_baseS8_RKi  ",gcc,1
"mov ecx, eax  | * | sub esp, 0Ch ",gcc,2
"call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE10_M_insert_EPKSt18_Rb_tree_node_baseS8_RKi   | * | mov [ebp+var_44], eax ",gcc,1
"sub esp, 0Ch  | * | lea eax, [ebp+var_50] ",gcc,1
"mov [ebp+var_44], eax  | * | lea edx, [ebp+var_45] ",gcc,1
"lea eax, [ebp+var_50]  | * | mov [esp+4], edx ",gcc,1
"lea edx, [ebp+var_45]  | * | lea edx, [ebp+var_44] ",gcc,1
"lea edx, [ebp+var_44]  | * | mov ecx, eax ",gcc,1
"mov [esp], edx  | * | call __ZNSt4pairISt17_Rb_tree_iteratorIiEbEC1ERKS1_RKb  ",gcc,3
"call __ZNSt4pairISt17_Rb_tree_iteratorIiEbEC1ERKS1_RKb   | * | mov eax, [ebp+var_50] ",gcc,1
"sub esp, 8  | * | mov edx, [ebp+var_4C] ",gcc,1
"mov eax, [ebp+var_50]  | * | jmp loc_411B15 ",gcc,1
"mov edx, [ebp+var_4C]  | * | loc_411A45:  ",gcc,1
"jmp loc_411B15  | * | lea eax, [ebp+var_5C] ",gcc,1
"loc_411A45:   | * | mov ecx, eax ",gcc,1
"lea eax, [ebp+var_5C]  | * | call __ZNSt17_Rb_tree_iteratorIiEmmEv  ",gcc,1
"mov ecx, eax  | * | loc_411A4F:  ",gcc,1
"call __ZNSt17_Rb_tree_iteratorIiEmmEv   | * | lea eax, [ebp+var_3D] ",gcc,1
"loc_411A4F:   | * | mov edx, [ebp+arg_0] ",gcc,1
"lea eax, [ebp+var_3D]  | * | mov [esp], edx ",gcc,1
"call __ZNKSt9_IdentityIiEclERKi   | * | mov [ebp+var_A8], eax ",gcc,1
"sub esp, 4  | * | mov eax, [ebp+var_5C] ",gcc,1
"mov [ebp+var_A8], eax  | * | mov [esp], eax ",gcc,1
"mov eax, [ebp+var_5C]  | * | mov [ebp+fctx.call_site], 3 ",gcc,1
"mov [esp], eax  | * | call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE6_S_keyEPKSt18_Rb_tree_node_base  ",gcc,1
"mov [ebp+fctx.call_site], 3  | * | mov edx, eax ",gcc,1
"call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE6_S_keyEPKSt18_Rb_tree_node_base   | * | mov eax, [ebp+var_6C] ",gcc,1
"mov edx, eax  | * | mov ecx, [ebp+var_A8] ",gcc,1
"mov eax, [ebp+var_6C]  | * | mov [esp+4], ecx ",gcc,1
"mov ecx, [ebp+var_A8]  | * | mov [esp], edx ",gcc,1
"sub esp, 8  | * | jz short loc_411AF1 ",gcc,1
"test al, al  | * | mov [ebp+var_31], 1 ",gcc,1
"jz short loc_411AF1  | * | mov eax, [ebp+var_6C] ",gcc,1
"mov [ebp+var_31], 1  | * | mov edx, [ebp+arg_0] ",gcc,1
"mov edx, [ebp+var_1C]  | * | mov [ebp+fctx.call_site], 4 ",gcc,1
"mov [ebp+fctx.call_site], 4  | * | call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE10_M_insert_EPKSt18_Rb_tree_node_baseS8_RKi  ",gcc,1
"call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE10_M_insert_EPKSt18_Rb_tree_node_baseS8_RKi   | * | mov [ebp+var_30], eax ",gcc,1
"sub esp, 0Ch  | * | lea eax, [ebp+var_3C] ",gcc,1
"mov [ebp+var_30], eax  | * | lea edx, [ebp+var_31] ",gcc,1
"lea eax, [ebp+var_3C]  | * | mov [esp+4], edx ",gcc,1
"lea edx, [ebp+var_31]  | * | lea edx, [ebp+var_30] ",gcc,1
"lea edx, [ebp+var_30]  | * | mov ecx, eax ",gcc,1
"call __ZNSt4pairISt17_Rb_tree_iteratorIiEbEC1ERKS1_RKb   | * | mov eax, [ebp+var_3C] ",gcc,1
"sub esp, 8  | * | mov edx, [ebp+var_38] ",gcc,1
"mov eax, [ebp+var_3C]  | * | jmp short loc_411B15 ",gcc,1
"mov edx, [ebp+var_38]  | * | loc_411AF1:  ",gcc,1
"jmp short loc_411B15  | * | mov [ebp+var_22], 0 ",gcc,1
"loc_411AF1:   | * | lea eax, [ebp+var_2C] ",gcc,1
"mov [ebp+var_22], 0  | * | lea edx, [ebp+var_22] ",gcc,1
"lea eax, [ebp+var_2C]  | * | mov [esp+4], edx ",gcc,1
"lea edx, [ebp+var_22]  | * | lea edx, [ebp+var_5C] ",gcc,1
"lea edx, [ebp+var_5C]  | * | mov ecx, eax ",gcc,1
"call __ZNSt4pairISt17_Rb_tree_iteratorIiEbEC1ERKS1_RKb   | * | mov eax, [ebp+var_2C] ",gcc,1
"sub esp, 8  | * | mov edx, [ebp+var_28] ",gcc,1
"mov eax, [ebp+var_2C]  | * | loc_411B15:  ",gcc,1
"mov edx, [ebp+var_28]  | * | mov [ebp+var_B0], eax ",gcc,1
"loc_411B15:   | * | mov [ebp+var_AC], edx ",gcc,1
"mov [ebp+var_B0], eax  | * | jmp short loc_411B6C ",gcc,1
"mov [ebp+var_AC], edx  | * | loc_411B23:  ",gcc,1
"jmp short loc_411B6C  | * | mov eax, edx ",gcc,1
loc_411B23:   | * | jmp short loc_411B5A ,gcc,1
"mov eax, edx  | * | loc_411B27:  ",gcc,1
"jmp short loc_411B5A  | * | mov eax, edx ",gcc,2
loc_411B27:   | * | jmp short loc_411B5A ,gcc,1
"mov eax, edx  | * | loc_411B2B:  ",gcc,1
loc_411B2B:   | * | jmp short loc_411B5A ,gcc,1
"mov eax, edx  | * | loc_411B2F:  ",gcc,1
"jmp short loc_411B5A  | * | lea ebp, [ebp+18h] ",gcc,1
"loc_411B2F:   | * | mov edx, [ebp+fctx.data] ",gcc,1
"mov eax, [ebp+fctx.call_site]  | * | jz short loc_411B23 ",gcc,1
"cmp eax, 1  | * | cmp eax, 1 ",gcc,1
jz short loc_411B23  | * | jg short loc_411B4C ,gcc,1
jg short loc_411B4C  | * | jz short loc_411B58 ,gcc,1
"test eax, eax  | * | loc_411B4C:  ",gcc,1
"jz short loc_411B58  | * | cmp eax, 2 ",gcc,1
loc_411B4C:   | * | jz short loc_411B27 ,gcc,1
"cmp eax, 2  | * | cmp eax, 3 ",gcc,1
jz short loc_411B27  | * | jz short loc_411B2B ,gcc,1
"cmp eax, 3  | * | ud2 ",gcc,1
jz short loc_411B2B  | * | loc_411B58:  ,gcc,1
loc_411B58:   | * | loc_411B5A:  ,gcc,1
"loc_411B5A:   | * | mov [ebp+fctx.call_site], 0FFFFFFFFh ",gcc,1
"mov [ebp+fctx.call_site], 0FFFFFFFFh  | * | loc_411B6C:  ",gcc,1
"loc_411B6C:   | * | mov [esp], eax  ",gcc,1
"mov [esp], eax   | * | mov eax, [ebp+var_B0] ",gcc,1
"call __Unwind_SjLj_Unregister  | * | mov edx, [ebp+var_AC] ",gcc,1
"mov eax, [ebp+var_B0]  | * | lea esp, [ebp-0Ch] ",gcc,1
"mov edx, [ebp+var_AC]  | * | pop ebx ",gcc,1
pop ebp  | * | __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE16_M_insert_uniqueERKi endp ,gcc,1
retn 4  | * | public __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE3endEv ,gcc,1
__ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE16_M_insert_uniqueERKi endp  | * | __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE3endEv proc near ,gcc,1
leave  | * | __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE3endEv endp ,gcc,1
retn  | * | public __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE4findERKi ,gcc,1
__ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE3endEv endp  | * | __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE4findERKi proc near ,gcc,1
var_6C = dword ptr -6Ch  | * | var_61 = byte ptr -61h ,data,1
var_61 = byte ptr -61h  | * | var_2C = dword ptr -2Ch ,data,1
fctx = SjLj_Function_Context ptr -60h  | * | var_20 = dword ptr -20h ,data,1
var_2C = dword ptr -2Ch  | * | var_1C = dword ptr -1Ch ,data,1
"push ebx  | * | mov [ebp+var_2C], ecx ",gcc,1
"mov [ebp+var_2C], ecx  | * | mov [ebp+fctx.lsda], offset word_41223A ",gcc,1
"mov [ebp+fctx.lsda], offset word_41223A  | * | lea edx, [ebp+var_18] ",gcc,1
"lea edx, [ebp+var_18]  | * | mov edx, offset loc_411CAD ",gcc,1
"mov edx, offset loc_411CAD  | * | mov [eax+8], esp ",gcc,1
"mov [esp], eax   | * | mov eax, [ebp+var_2C] ",gcc,1
"mov eax, [ebp+var_2C]  | * | call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE6_M_endEv  ",gcc,1
"mov ecx, eax  | * | mov [ebp+var_68], eax ",gcc,1
"call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE6_M_endEv   | * | mov eax, [ebp+var_2C] ",gcc,1
"mov [ebp+var_68], eax  | * | mov ecx, eax ",gcc,1
"mov eax, [ebp+var_2C]  | * | call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE8_M_beginEv  ",gcc,1
"mov ecx, eax  | * | mov edx, [ebp+var_2C] ",gcc,1
"call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE8_M_beginEv   | * | mov ecx, [ebp+arg_0] ",gcc,1
"mov edx, [ebp+var_2C]  | * | mov [esp+8], ecx ",gcc,1
"mov ecx, [ebp+arg_0]  | * | mov ecx, [ebp+var_68] ",gcc,1
"mov [esp+8], ecx  | * | mov [esp+4], ecx ",gcc,1
"mov ecx, [ebp+var_68]  | * | mov [esp], eax ",gcc,1
"mov [esp+4], ecx  | * | mov [ebp+fctx.call_site], 1 ",gcc,1
"mov [esp], eax  | * | mov ecx, edx ",gcc,1
"mov [ebp+fctx.call_site], 1  | * | call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE14_M_lower_boundEPSt13_Rb_tree_nodeIiES8_RKi  ",gcc,1
"mov ecx, edx  | * | sub esp, 0Ch ",gcc,1
"call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE14_M_lower_boundEPSt13_Rb_tree_nodeIiES8_RKi   | * | mov [ebp+var_20], eax ",gcc,1
"sub esp, 0Ch  | * | mov [ebp+var_61], 0 ",gcc,1
"mov [ebp+var_20], eax  | * | mov eax, [ebp+var_2C] ",gcc,1
"mov [ebp+var_61], 0  | * | mov [ebp+fctx.call_site], 2 ",gcc,1
"mov eax, [ebp+var_2C]  | * | mov ecx, eax ",gcc,2
"mov [ebp+fctx.call_site], 2  | * | call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE3endEv  ",gcc,2
"call __ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE3endEv   | * | mov [ebp+var_61], 1 ",gcc,1
"mov [ebp+var_1C], eax  | * | lea eax, [ebp+var_20] ",gcc,1
"mov [ebp+var_61], 1  | * | lea edx, [ebp+var_1C] ",gcc,1
"lea eax, [ebp+var_20]  | * | mov [esp], edx ",gcc,1
"sub esp, 4  | * | jnz short loc_411C86 ",gcc,1
"test al, al  | * | mov eax, [ebp+var_20] ",gcc,1
"jnz short loc_411C86  | * | mov [esp], eax ",gcc,1
