idiom,label,count
var_A = byte ptr -0Ah  | * | var_8 = dword ptr -8 ,data,1
"mov rcx, [rbp+var_C8]  | * | call j___ZNSt3__17__sort5IRPFbiiEPiEEjT0_S5_S5_S5_S5_T_  ",xcode,1
"mov r8, [rbp+var_C0]  | * | mov [rbp+var_45], 1 ",xcode,1
"call j___ZNSt3__17__sort5IRPFbiiEPiEEjT0_S5_S5_S5_S5_T_   | * | mov [rbp+var_CC], eax ",xcode,1
"mov [rbp+var_CC], eax  | * | def_100003A86:  ",xcode,1
"jmp loc_100003DA4  | * | mov rax, [rbp+var_50]  ",xcode,1
"def_100003A86:   | * | add rax, 8 ",xcode,1
"mov rax, [rbp+var_50]   | * | mov [rbp+var_68], rax ",xcode,1
"add rax, 8  | * | mov rdi, [rbp+var_50] ",xcode,1
"mov [rbp+var_68], rax  | * | mov rax, [rbp+var_50] ",xcode,1
"mov rdi, [rbp+var_50]  | * | add rax, 4 ",xcode,1
"mov rax, [rbp+var_50]  | * | mov rdx, [rbp+var_68] ",xcode,1
"add rax, 4  | * | mov rcx, [rbp+var_60] ",xcode,1
"mov rdx, [rbp+var_68]  | * | mov rsi, rax ",xcode,1
"mov rcx, [rbp+var_60]  | * | call j___ZNSt3__17__sort3IRPFbiiEPiEEjT0_S5_S5_T_  ",xcode,1
"mov rsi, rax  | * | mov [rbp+var_6C], 8 ",xcode,1
"call j___ZNSt3__17__sort3IRPFbiiEPiEEjT0_S5_S5_T_   | * | mov [rbp+var_70], 0 ",xcode,1
"mov [rbp+var_6C], 8  | * | mov rcx, [rbp+var_68] ",xcode,1
"mov [rbp+var_70], 0  | * | add rcx, 4 ",xcode,1
"mov rcx, [rbp+var_68]  | * | mov [rbp+var_78], rcx ",xcode,1
"add rcx, 4  | * | mov [rbp+var_D0], eax ",xcode,1
"mov [rbp+var_78], rcx  | * | loc_100003C6D:  ",xcode,1
"mov [rbp+var_D0], eax  | * | mov rax, [rbp+var_78] ",xcode,1
"loc_100003C6D:   | * | cmp rax, [rbp+var_58] ",xcode,1
"mov rax, [rbp+var_78]  | * | jz loc_100003DA0 ",xcode,1
"cmp rax, [rbp+var_58]  | * | mov rax, [rbp+var_60] ",xcode,1
"jz loc_100003DA0  | * | mov rax, [rax] ",xcode,1
"mov rax, [rbp+var_60]  | * | mov rcx, [rbp+var_78] ",xcode,1
"mov rcx, [rbp+var_78]  | * | mov rcx, [rbp+var_68] ",xcode,1
"mov rcx, [rbp+var_68]  | * | call rax ",xcode,1
call rax  | * | jnz loc_100003C9D ,xcode,1
"test al, 1  | * | jmp loc_100003D85 ",xcode,1
jnz loc_100003C9D  | * | loc_100003C9D:  ,xcode,1
"jmp loc_100003D85  | * | mov rax, [rbp+var_78] ",xcode,1
"loc_100003C9D:   | * | mov [rbp+var_10], rax ",xcode,1
"mov rax, [rbp+var_78]  | * | mov rax, [rbp+var_10] ",xcode,1
"mov rax, [rbp+var_10]  | * | mov [rbp+var_7C], ecx ",xcode,1
"mov ecx, [rax]  | * | mov rax, [rbp+var_68] ",xcode,1
"mov [rbp+var_7C], ecx  | * | mov [rbp+var_88], rax ",xcode,1
"mov rax, [rbp+var_68]  | * | mov rax, [rbp+var_78] ",xcode,1
"mov [rbp+var_88], rax  | * | mov [rbp+var_68], rax ",xcode,1
"mov rax, [rbp+var_78]  | * | loc_100003CC1:  ",xcode,1
"mov [rbp+var_68], rax  | * | mov rax, [rbp+var_88] ",xcode,1
"loc_100003CC1:   | * | mov [rbp+var_8], rax ",xcode,1
"mov rax, [rbp+var_88]  | * | mov rax, [rbp+var_8] ",xcode,1
"mov rax, [rbp+var_8]  | * | mov rax, [rbp+var_68] ",xcode,1
"mov rax, [rbp+var_68]  | * | mov rax, [rbp+var_88] ",xcode,1
"mov [rax], ecx  | * | mov [rbp+var_68], rax ",xcode,1
"mov rax, [rbp+var_88]  | * | mov al, 0 ",xcode,1
"mov [rbp+var_68], rax  | * | mov rcx, [rbp+var_68] ",xcode,1
"mov al, 0  | * | cmp rcx, [rbp+var_50] ",xcode,1
"mov rcx, [rbp+var_68]  | * | mov [rbp+var_D1], al ",xcode,1
"cmp rcx, [rbp+var_50]  | * | jz loc_100003D26 ",xcode,1
"mov [rbp+var_D1], al  | * | mov rax, [rbp+var_60] ",xcode,1
"jz loc_100003D26  | * | mov rax, [rax] ",xcode,1
"mov rax, [rbp+var_60]  | * | mov edi, [rbp+var_7C] ",xcode,1
"mov rax, [rax]  | * | mov rcx, [rbp+var_88] ",xcode,1
"mov edi, [rbp+var_7C]  | * | mov rdx, rcx ",xcode,1
"mov rcx, [rbp+var_88]  | * | add rdx, 0FFFFFFFFFFFFFFFCh ",xcode,1
"mov rdx, rcx  | * | mov [rbp+var_88], rdx ",xcode,1
"mov [rbp+var_88], rdx  | * | call rax ",xcode,1
"mov esi, [rcx-4]  | * | mov [rbp+var_D1], al ",xcode,1
call rax  | * | loc_100003D26:  ,xcode,1
"mov [rbp+var_D1], al  | * | mov al, [rbp+var_D1] ",xcode,1
"loc_100003D26:   | * | test al, 1 ",xcode,1
"mov al, [rbp+var_D1]  | * | jnz loc_100003CC1 ",xcode,1
"test al, 1  | * | lea rax, [rbp+var_7C] ",xcode,1
"jnz loc_100003CC1  | * | mov [rbp+var_18], rax ",xcode,1
"lea rax, [rbp+var_7C]  | * | mov rax, [rbp+var_18] ",xcode,1
"mov rax, [rbp+var_18]  | * | mov rax, [rbp+var_68] ",xcode,1
"mov rax, [rbp+var_68]  | * | mov ecx, [rbp+var_70] ",xcode,1
"mov [rax], ecx  | * | add ecx, 1 ",xcode,1
"mov ecx, [rbp+var_70]  | * | mov [rbp+var_70], ecx ",xcode,1
"add ecx, 1  | * | cmp ecx, 8 ",xcode,1
"mov [rbp+var_70], ecx  | * | jnz loc_100003D80 ",xcode,1
"cmp ecx, 8  | * | mov rax, [rbp+var_78] ",xcode,1
"jnz loc_100003D80  | * | add rax, 4 ",xcode,1
"mov rax, [rbp+var_78]  | * | mov [rbp+var_78], rax ",xcode,2
"add rax, 4  | * | cmp rax, [rbp+var_58] ",xcode,1
"mov [rbp+var_78], rax  | * | setz cl ",xcode,1
"cmp rax, [rbp+var_58]  | * | and cl, 1 ",xcode,1
"setz cl  | * | mov [rbp+var_45], cl ",xcode,1
"and cl, 1  | * | jmp loc_100003DA4 ",xcode,1
"mov [rbp+var_45], cl  | * | loc_100003D80:  ",xcode,1
jmp loc_100003DA4  | * | jmp $+5 ,xcode,1
loc_100003D80:   | * | loc_100003D85:  ,xcode,1
"jmp $+5  | * | mov rax, [rbp+var_78] ",xcode,1
"loc_100003D85:   | * | mov [rbp+var_68], rax ",xcode,1
"mov rax, [rbp+var_78]  | * | mov rax, [rbp+var_78] ",xcode,1
"mov [rbp+var_68], rax  | * | add rax, 4 ",xcode,1
"add rax, 4  | * | jmp loc_100003C6D ",xcode,1
"mov [rbp+var_78], rax  | * | loc_100003DA0:  ",xcode,1
"jmp loc_100003C6D  | * | mov [rbp+var_45], 1 ",xcode,1
loc_100003DA0:   | * | loc_100003DA4:  ,xcode,1
"mov [rbp+var_45], 1  | * | mov al, [rbp+var_45] ",xcode,1
"loc_100003DA4:   | * | and al, 1 ",xcode,1
"mov al, [rbp+var_45]  | * | movzx eax, al ",xcode,1
"and al, 1  | * | add rsp, 0E0h ",xcode,1
"movzx eax, al  | * | pop rbp ",xcode,1
"add rsp, 0E0h  | * | retn ",xcode,1
pop rbp  | * | __ZNSt3__127__insertion_sort_incompleteIRPFbiiEPiEEbT0_S5_T_ endp ,xcode,1
__ZNSt3__127__insertion_sort_incompleteIRPFbiiEPiEEbT0_S5_T_ endp  | * | jpt_100003A86 dd offset loc_100003A88 - 100003DB8h ,xcode,1
align 8  | * | dd offset loc_100003A88 - 100003DB8h  ,xcode,1
jpt_100003A86 dd offset loc_100003A88 - 100003DB8h  | * | dd offset loc_100003A91 - 100003DB8h ,xcode,1
dd offset loc_100003A88 - 100003DB8h   | * | dd offset loc_100003B14 - 100003DB8h ,xcode,1
dd offset loc_100003A91 - 100003DB8h  | * | dd offset loc_100003B5D - 100003DB8h ,xcode,1
dd offset loc_100003B14 - 100003DB8h  | * | dd offset loc_100003BB1 - 100003DB8h ,xcode,1
dd offset loc_100003B5D - 100003DB8h  | * | __ZNSt3__16vectorIiNS_9allocatorIiEEE21__push_back_slow_pathIKiEEvRT_ proc near ,xcode,1
var_150 = qword ptr -150h  | * | var_130 = byte ptr -130h ,data,1
var_148 = qword ptr -148h  | * | var_120 = qword ptr -120h ,data,1
var_130 = byte ptr -130h  | * | var_108 = qword ptr -108h ,data,1
var_120 = qword ptr -120h  | * | var_100 = qword ptr -100h ,data,1
var_88 = qword ptr -88h  | * | var_70 = qword ptr -70h ,data,1
var_80 = qword ptr -80h  | * | var_68 = qword ptr -68h ,data,1
var_70 = qword ptr -70h  | * | var_60 = byte ptr -60h ,data,1
var_60 = byte ptr -60h  | * | var_50 = qword ptr -50h ,data,1
"push rbp  | * | sub rsp, 170h ",xcode,1
"sub rsp, 170h  | * | mov [rbp+var_100], rsi ",xcode,1
"mov [rbp+var_F8], rdi  | * | mov rsi, [rbp+var_F8] ",xcode,1
"mov [rbp+var_100], rsi  | * | mov rdi, rsi ",xcode,1
"mov rsi, [rbp+var_F8]  | * | mov [rbp+var_F0], rdi ",xcode,1
"mov rdi, rsi  | * | mov rdi, [rbp+var_F0] ",xcode,1
"mov [rbp+var_F0], rdi  | * | add rdi, 10h ",xcode,1
"mov rdi, [rbp+var_F0]  | * | mov [rbp+var_E8], rdi ",xcode,1
"add rdi, 10h  | * | mov rdi, [rbp+var_E8] ",xcode,1
"mov [rbp+var_E8], rdi  | * | mov [rbp+var_E0], rdi ",xcode,1
"mov rdi, [rbp+var_E8]  | * | mov rdi, [rbp+var_E0] ",xcode,1
"mov [rbp+var_E0], rdi  | * | mov [rbp+var_108], rdi ",xcode,1
"mov rdi, [rbp+var_E0]  | * | mov [rbp+var_D8], rsi ",xcode,1
"mov [rbp+var_108], rdi  | * | mov rdi, [rbp+var_D8] ",xcode,1
"mov [rbp+var_D8], rsi  | * | mov rax, [rdi+8] ",xcode,1
"mov rdi, [rbp+var_D8]  | * | mov rdi, [rdi] ",xcode,1
"mov rax, [rdi+8]  | * | sub rax, rdi ",xcode,1
"mov rdi, [rdi]  | * | sar rax, 2 ",xcode,1
"sub rax, rdi  | * | add rax, 1 ",xcode,1
"sar rax, 2  | * | mov [rbp+var_B0], rsi ",xcode,1
"add rax, 1  | * | mov [rbp+var_B8], rax ",xcode,1
"mov [rbp+var_B0], rsi  | * | mov rax, [rbp+var_B0] ",xcode,1
"mov [rbp+var_B8], rax  | * | mov rdi, rax ",xcode,1
"mov rax, [rbp+var_B0]  | * | mov [rbp+var_148], rsi ",xcode,1
"mov rdi, rax  | * | mov [rbp+var_150], rax ",xcode,1
"mov [rbp+var_148], rsi  | * | call j___ZNKSt3__16vectorIiNS_9allocatorIiEEE8max_sizeEv  ",xcode,1
"mov [rbp+var_150], rax  | * | mov [rbp+var_C0], rax ",xcode,1
"call j___ZNKSt3__16vectorIiNS_9allocatorIiEEE8max_sizeEv   | * | mov rax, [rbp+var_B8] ",xcode,1
"mov [rbp+var_C0], rax  | * | cmp rax, [rbp+var_C0] ",xcode,1
"mov rax, [rbp+var_B8]  | * | jbe loc_100003EA2 ",xcode,1
"cmp rax, [rbp+var_C0]  | * | mov rax, [rbp+var_150] ",xcode,1
"jbe loc_100003EA2  | * | mov rdi, rax ",xcode,1
"mov rax, [rbp+var_150]  | * | call __ZNKSt3__120__vector_base_commonILb1EE20__throw_length_errorEv  ",xcode,1
"mov rdi, rax  | * | loc_100003EA2:  ",xcode,1
"call __ZNKSt3__120__vector_base_commonILb1EE20__throw_length_errorEv   | * | mov rax, [rbp+var_150] ",xcode,1
"loc_100003EA2:   | * | mov [rbp+var_A0], rax ",xcode,1
"mov rax, [rbp+var_150]  | * | mov rcx, [rbp+var_A0] ",xcode,1
"mov rcx, [rbp+var_98]  | * | mov rdx, [rbp+var_90] ",xcode,1
"mov [rbp+var_90], rcx  | * | add rdx, 10h ",xcode,1
"mov rdx, [rbp+var_90]  | * | mov [rbp+var_88], rdx ",xcode,1
"add rdx, 10h  | * | mov rdx, [rbp+var_88] ",xcode,1
"mov [rbp+var_88], rdx  | * | mov [rbp+var_80], rdx ",xcode,1
"mov rdx, [rbp+var_88]  | * | mov rdx, [rbp+var_80] ",xcode,1
"mov [rbp+var_80], rdx  | * | mov rdx, [rdx] ",xcode,1
"mov rdx, [rbp+var_80]  | * | mov rcx, [rcx] ",xcode,1
"mov rdx, [rdx]  | * | sub rdx, rcx ",xcode,1
"mov rcx, [rcx]  | * | sar rdx, 2 ",xcode,2
"sub rdx, rcx  | * | mov [rbp+var_C8], rdx ",xcode,1
"sar rdx, 2  | * | mov rcx, [rbp+var_C8] ",xcode,1
"mov [rbp+var_C8], rdx  | * | mov rdx, [rbp+var_C0] ",xcode,1
"mov rcx, [rbp+var_C8]  | * | shr rdx, 1 ",xcode,1
"mov rdx, [rbp+var_C0]  | * | cmp rcx, rdx ",xcode,1
"shr rdx, 1  | * | jb loc_100003F32 ",xcode,1
"cmp rcx, rdx  | * | mov rax, [rbp+var_C0] ",xcode,1
"jb loc_100003F32  | * | mov [rbp+var_A8], rax ",xcode,1
"mov rax, [rbp+var_C0]  | * | jmp loc_100003FC2 ",xcode,1
"mov [rbp+var_A8], rax  | * | loc_100003F32:  ",xcode,1
"jmp loc_100003FC2  | * | lea rax, [rbp+var_60] ",xcode,1
"loc_100003F32:   | * | lea rcx, [rbp+var_B8] ",xcode,1
"lea rax, [rbp+var_60]  | * | lea rdx, [rbp+var_D0] ",xcode,1
"lea rcx, [rbp+var_B8]  | * | mov rsi, [rbp+var_C8] ",xcode,1
"lea rdx, [rbp+var_D0]  | * | shl rsi, 1 ",xcode,1
"mov rsi, [rbp+var_C8]  | * | mov [rbp+var_D0], rsi ",xcode,1
"shl rsi, 1  | * | mov [rbp+var_68], rdx ",xcode,1
"mov [rbp+var_D0], rsi  | * | mov [rbp+var_70], rcx ",xcode,1
"mov [rbp+var_68], rdx  | * | mov rcx, [rbp+var_68] ",xcode,1
"mov [rbp+var_70], rcx  | * | mov rdx, [rbp+var_70] ",xcode,1
"mov rcx, [rbp+var_68]  | * | mov [rbp+var_50], rcx ",xcode,1
"mov rdx, [rbp+var_70]  | * | mov [rbp+var_58], rdx ",xcode,1
"mov [rbp+var_58], rdx  | * | mov rdx, [rbp+var_58] ",xcode,1
"mov rcx, [rbp+var_50]  | * | mov [rbp+var_38], rax ",xcode,1
"mov rdx, [rbp+var_58]  | * | mov [rbp+var_40], rcx ",xcode,1
"mov [rbp+var_38], rax  | * | mov [rbp+var_48], rdx ",xcode,1
"mov [rbp+var_40], rcx  | * | mov rax, [rbp+var_40] ",xcode,1
"mov [rbp+var_48], rdx  | * | mov rax, [rax] ",xcode,1
"mov rax, [rbp+var_40]  | * | mov rcx, [rbp+var_48] ",xcode,1
"mov rax, [rax]  | * | cmp rax, [rcx] ",xcode,2
"mov rcx, [rbp+var_48]  | * | jnb loc_100003FA6 ",xcode,1
"cmp rax, [rcx]  | * | mov rax, [rbp+var_58] ",xcode,1
"jnb loc_100003FA6  | * | mov [rbp+var_158], rax ",xcode,1
"mov rax, [rbp+var_58]  | * | jmp loc_100003FB1 ",xcode,1
"mov [rbp+var_158], rax  | * | loc_100003FA6:  ",xcode,1
"jmp loc_100003FB1  | * | mov rax, [rbp+var_50] ",xcode,1
"loc_100003FA6:   | * | mov [rbp+var_158], rax ",xcode,1
"mov rax, [rbp+var_50]  | * | loc_100003FB1:  ",xcode,1
"mov [rbp+var_158], rax  | * | mov rax, [rbp+var_158] ",xcode,1
"loc_100003FB1:   | * | mov rax, [rax] ",xcode,1
"mov rax, [rbp+var_158]  | * | mov [rbp+var_A8], rax ",xcode,1
"mov rax, [rax]  | * | loc_100003FC2:  ",xcode,1
"mov [rbp+var_A8], rax  | * | lea rdi, [rbp+var_130] ",xcode,1
"loc_100003FC2:   | * | mov rsi, [rbp+var_A8] ",xcode,1
"lea rdi, [rbp+var_130]  | * | mov rax, [rbp+var_148] ",xcode,1
"mov rsi, [rbp+var_A8]  | * | mov [rbp+var_30], rax ",xcode,1
"mov rax, [rbp+var_148]  | * | mov rcx, [rbp+var_30] ",xcode,1
"mov [rbp+var_30], rax  | * | mov rdx, [rcx+8] ",xcode,1
"mov rcx, [rbp+var_30]  | * | mov rcx, [rcx] ",xcode,1
"mov rdx, [rcx+8]  | * | sub rdx, rcx ",xcode,1
"sub rdx, rcx  | * | mov rcx, [rbp+var_108] ",xcode,1
"sar rdx, 2  | * | call j___ZNSt3__114__split_bufferIiRNS_9allocatorIiEEEC1EmmS3_  ",xcode,1
"mov rcx, [rbp+var_108]  | * | mov rax, [rbp+var_108] ",xcode,1
"call j___ZNSt3__114__split_bufferIiRNS_9allocatorIiEEEC1EmmS3_   | * | mov rcx, [rbp+var_120] ",xcode,1
"mov rax, [rbp+var_108]  | * | mov [rbp+var_28], rcx ",xcode,1
"mov rcx, [rbp+var_120]  | * | mov rcx, [rbp+var_28] ",xcode,1
"mov [rbp+var_28], rcx  | * | mov rdx, [rbp+var_100] ",xcode,1
"mov rcx, [rbp+var_28]  | * | mov [rbp+var_20], rdx ",xcode,1
"mov rdx, [rbp+var_100]  | * | mov rdx, [rbp+var_20] ",xcode,1
"mov [rbp+var_20], rdx  | * | mov [rbp+var_8], rax ",xcode,1
"mov rdx, [rbp+var_20]  | * | mov [rbp+var_10], rcx ",xcode,1
"mov [rbp+var_8], rax  | * | mov [rbp+var_18], rdx ",xcode,1
"mov [rbp+var_10], rcx  | * | mov rax, [rbp+var_10] ",xcode,1
"mov [rbp+var_18], rdx  | * | cmp rax, 0 ",xcode,1
"mov rax, [rbp+var_10]  | * | mov [rbp+var_160], rax ",xcode,1
"cmp rax, 0  | * | jz loc_10000405E ",xcode,1
"mov [rbp+var_160], rax  | * | mov rax, [rbp+var_160] ",xcode,2
"jz loc_10000405E  | * | mov rcx, [rbp+var_18] ",xcode,1
"mov rax, [rbp+var_160]  | * | mov edx, [rcx] ",xcode,1
"mov rcx, [rbp+var_18]  | * | mov rcx, [rbp+var_160] ",xcode,1
"mov rcx, [rbp+var_160]  | * | mov [rbp+var_168], rax ",xcode,1
"mov [rcx], edx  | * | loc_10000405E:  ",xcode,1
"mov [rbp+var_168], rax  | * | mov rax, [rbp+var_120] ",xcode,1
"loc_10000405E:   | * | add rax, 4 ",xcode,1
"mov rax, [rbp+var_120]  | * | mov [rbp+var_120], rax ",xcode,1
"add rax, 4  | * | lea rsi, [rbp+var_130] ",xcode,1
"mov [rbp+var_120], rax  | * | mov rdi, [rbp+var_148] ",xcode,1
"lea rsi, [rbp+var_130]  | * | call j___ZNSt3__16vectorIiNS_9allocatorIiEEE26__swap_out_circular_bufferERNS_14__split_bufferIiRS2_EE  ",xcode,1
"mov rdi, [rbp+var_148]  | * | jmp $+5 ",xcode,1
call j___ZNSt3__16vectorIiNS_9allocatorIiEEE26__swap_out_circular_bufferERNS_14__split_bufferIiRS2_EE   | * | loc_100004088:  ,xcode,1
"jmp $+5  | * | lea rdi, [rbp+var_130] ",xcode,1
loc_100004088:   | * | call j___ZNSt3__114__split_bufferIiRNS_9allocatorIiEEED1Ev  ,xcode,1
"lea rdi, [rbp+var_130]  | * | add rsp, 170h ",xcode,1
call j___ZNSt3__114__split_bufferIiRNS_9allocatorIiEEED1Ev   | * | pop rbp ,xcode,1
"add rsp, 170h  | * | retn ",xcode,1
pop rbp  | * | __ZNSt3__16vectorIiNS_9allocatorIiEEE21__push_back_slow_pathIKiEEvRT_ endp ,xcode,1
"__ZNSt3__16vectorIiNS_9allocatorIiEEE21__push_back_slow_pathIKiEEvRT_ endp  | * | mov [rbp-138h], rax ",xcode,1
"mov ecx, edx  | * | mov [rbp-13Ch], ecx ",xcode,1
"mov [rbp-138h], rax  | * | lea rdi, [rbp-130h] ",xcode,1
"mov [rbp-13Ch], ecx  | * | call j___ZNSt3__114__split_bufferIiRNS_9allocatorIiEEED1Ev  ",xcode,1
"lea rdi, [rbp-130h]  | * | jmp $+5 ",xcode,1
call j___ZNSt3__114__split_bufferIiRNS_9allocatorIiEEED1Ev   | * | loc_1000040BD:  ,xcode,1
loc_1000040BD:   | * | loc_1000040C2:  ,xcode,1
"jmp $+5  | * | mov rdi, [rbp-138h] ",xcode,1
loc_1000040C2:   | * | call __Unwind_Resume ,xcode,1
"mov rdi, [rbp-138h]  | * | mov ecx, edx ",xcode,1
"mov ecx, edx  | * | mov [rbp-16Ch], ecx ",xcode,1
"mov [rbp-16Ch], ecx  | * | align 20h ",xcode,1
call ___clang_call_terminate  | * | __ZNSt3__114__split_bufferIiRNS_9allocatorIiEEEC1EmmS3_ proc near ,xcode,1
"push rbp  | * | sub rsp, 20h ",xcode,1
"sub rsp, 20h  | * | mov [rbp+var_10], rsi ",xcode,1
"mov [rbp+var_8], rdi  | * | mov [rbp+var_18], rdx ",xcode,1
"mov [rbp+var_10], rsi  | * | mov [rbp+var_20], rcx ",xcode,1
"mov [rbp+var_18], rdx  | * | mov rdi, [rbp+var_8] ",xcode,1
"mov [rbp+var_20], rcx  | * | mov rsi, [rbp+var_10] ",xcode,1
"mov rdi, [rbp+var_8]  | * | mov rdx, [rbp+var_18] ",xcode,1
"mov rsi, [rbp+var_10]  | * | mov rcx, [rbp+var_20] ",xcode,1
"mov rdx, [rbp+var_18]  | * | call j___ZNSt3__114__split_bufferIiRNS_9allocatorIiEEEC2EmmS3_  ",xcode,1
"mov rcx, [rbp+var_20]  | * | add rsp, 20h ",xcode,1
call j___ZNSt3__114__split_bufferIiRNS_9allocatorIiEEEC2EmmS3_   | * | pop rbp ,xcode,1
"add rsp, 20h  | * | retn ",xcode,1
pop rbp  | * | __ZNSt3__114__split_bufferIiRNS_9allocatorIiEEEC1EmmS3_ endp ,xcode,1
__ZNSt3__114__split_bufferIiRNS_9allocatorIiEEEC1EmmS3_ endp  | * | __ZNSt3__16vectorIiNS_9allocatorIiEEE26__swap_out_circular_bufferERNS_14__split_bufferIiRS2_EE proc near ,xcode,1
"push rbp  | * | sub rsp, 140h ",xcode,1
"mov rbp, rsp  | * | lea rax, [rbp+var_E8] ",xcode,1
"sub rsp, 140h  | * | lea rcx, [rbp+var_88] ",xcode,1
"lea rax, [rbp+var_E8]  | * | lea rdx, [rbp+var_58] ",xcode,1
"lea rcx, [rbp+var_88]  | * | mov r8, 0 ",xcode,1
"lea rdx, [rbp+var_58]  | * | mov [rbp+var_110], rdi ",xcode,1
"mov r8, 0  | * | mov [rbp+var_118], rsi ",xcode,1
"mov [rbp+var_110], rdi  | * | mov rsi, [rbp+var_110] ",xcode,1
"mov [rbp+var_118], rsi  | * | mov rdi, rsi ",xcode,1
"mov rsi, [rbp+var_110]  | * | mov [rbp+var_108], rdi ",xcode,1
"mov rdi, rsi  | * | mov rdi, [rbp+var_108] ",xcode,1
"mov [rbp+var_108], rdi  | * | add rdi, 10h ",xcode,1
"mov rdi, [rbp+var_108]  | * | mov [rbp+var_100], rdi ",xcode,1
"add rdi, 10h  | * | mov rdi, [rbp+var_100] ",xcode,1
"mov [rbp+var_100], rdi  | * | mov [rbp+var_F8], rdi ",xcode,1
"mov rdi, [rbp+var_100]  | * | mov rdi, [rbp+var_F8] ",xcode,1
"mov [rbp+var_F8], rdi  | * | mov r9, [rsi] ",xcode,1
"mov rdi, [rbp+var_F8]  | * | mov r10, [rsi+8] ",xcode,1
"mov r9, [rsi]  | * | mov r11, [rbp+var_118] ",xcode,1
"mov r10, [rsi+8]  | * | add r11, 8 ",xcode,1
"mov r11, [rbp+var_118]  | * | mov [rbp+var_8], rdi ",xcode,1
"add r11, 8  | * | mov [rbp+var_10], r9 ",xcode,1
"mov [rbp+var_8], rdi  | * | mov [rbp+var_18], r10 ",xcode,1
"mov [rbp+var_10], r9  | * | mov [rbp+var_20], r11 ",xcode,1
"mov [rbp+var_18], r10  | * | mov rdi, [rbp+var_18] ",xcode,1
"mov [rbp+var_20], r11  | * | mov r9, [rbp+var_10] ",xcode,1
"mov rdi, [rbp+var_18]  | * | sub rdi, r9 ",xcode,1
"mov r9, [rbp+var_10]  | * | sar rdi, 2 ",xcode,1
"sub rdi, r9  | * | mov [rbp+var_28], rdi ",xcode,1
"sar rdi, 2  | * | mov rdi, [rbp+var_28] ",xcode,1
"mov [rbp+var_28], rdi  | * | mov r9, [rbp+var_20] ",xcode,1
"mov rdi, [rbp+var_28]  | * | mov r10, [r9] ",xcode,1
"mov r9, [rbp+var_20]  | * | sub r8, rdi ",xcode,1
"mov r10, [r9]  | * | shl r8, 2 ",xcode,1
"sub r8, rdi  | * | add r10, r8 ",xcode,1
"shl r8, 2  | * | mov [r9], r10 ",xcode,1
"add r10, r8  | * | mov rdi, [rbp+var_20] ",xcode,1
"mov [r9], r10  | * | mov rdi, [rdi]  ",xcode,1
"mov rdi, [rbp+var_20]  | * | mov r8, [rbp+var_10] ",xcode,1
"mov rdi, [rdi]   | * | mov r9, [rbp+var_28] ",xcode,1
"mov r8, [rbp+var_10]  | * | shl r9, 2 ",xcode,1
"mov r9, [rbp+var_28]  | * | mov [rbp+var_120], rsi ",xcode,1
"shl r9, 2  | * | mov rsi, r8  ",xcode,1
"mov [rbp+var_120], rsi  | * | mov [rbp+var_128], rdx ",xcode,1
"mov rsi, r8   | * | mov rdx, r9  ",xcode,1
"mov [rbp+var_128], rdx  | * | mov [rbp+var_130], rcx ",xcode,1
"mov rdx, r9   | * | mov [rbp+var_138], rax ",xcode,1
"mov [rbp+var_130], rcx  | * | call _memcpy ",xcode,1
"mov [rbp+var_138], rax  | * | mov rax, [rbp+var_120] ",xcode,1
"call _memcpy  | * | mov rcx, [rbp+var_118] ",xcode,1
"mov rax, [rbp+var_120]  | * | add rcx, 8 ",xcode,1
"mov rcx, [rbp+var_118]  | * | mov [rbp+var_48], rax ",xcode,1
"add rcx, 8  | * | mov [rbp+var_50], rcx ",xcode,1
"mov [rbp+var_48], rax  | * | mov rax, [rbp+var_48] ",xcode,1
"mov [rbp+var_50], rcx  | * | mov [rbp+var_40], rax ",xcode,1
"mov rax, [rbp+var_48]  | * | mov rax, [rbp+var_40] ",xcode,1
"mov [rbp+var_40], rax  | * | mov rax, [rax] ",xcode,1
"mov rax, [rbp+var_40]  | * | mov [rbp+var_58], rax ",xcode,1
"mov rax, [rax]  | * | mov rax, [rbp+var_50] ",xcode,1
"mov [rbp+var_58], rax  | * | mov [rbp+var_30], rax ",xcode,1
"mov rax, [rbp+var_50]  | * | mov rax, [rbp+var_30] ",xcode,1
"mov [rbp+var_30], rax  | * | mov rax, [rax] ",xcode,1
"mov rax, [rbp+var_30]  | * | mov rcx, [rbp+var_48] ",xcode,1
"mov rax, [rax]  | * | mov [rcx], rax ",xcode,1
"mov rcx, [rbp+var_48]  | * | mov rax, [rbp+var_128] ",xcode,1
"mov [rcx], rax  | * | mov [rbp+var_38], rax ",xcode,1
"mov rax, [rbp+var_128]  | * | mov rcx, [rbp+var_38] ",xcode,1
"mov [rbp+var_38], rax  | * | mov rcx, [rcx] ",xcode,1
"mov rcx, [rbp+var_38]  | * | mov rdx, [rbp+var_50] ",xcode,1
"mov rcx, [rcx]  | * | mov [rdx], rcx ",xcode,2
"mov rdx, [rbp+var_50]  | * | mov rcx, [rbp+var_120] ",xcode,1
"mov [rdx], rcx  | * | add rcx, 8 ",xcode,1
"mov rcx, [rbp+var_120]  | * | mov rdx, [rbp+var_118] ",xcode,1
"add rcx, 8  | * | add rdx, 10h ",xcode,1
"mov rdx, [rbp+var_118]  | * | mov [rbp+var_78], rcx ",xcode,1
